ts_code,symbol,name,industry,list_date
300147.SZ,300147,ST香雪,中成药,20101215
300153.SZ,300153,科泰电源,电气设备,20101229
002526.SZ,002526,山东矿机,工程机械,20101217
002532.SZ,002532,天山铝业,铝,20101231
002534.SZ,002534,西子洁能,专用机械,20110110
002531.SZ,002531,天顺风能,电气设备,20101231
300169.SZ,300169,天晟新材,塑料,20110125
300162.SZ,300162,雷曼光电,元器件,20110113
300161.SZ,300161,华中数控,机床制造,20110113
002540.SZ,002540,亚太科技,铝,20110118
002702.SZ,002702,海欣食品,食品,20121011
002567.SZ,002567,唐人神,饲料,20110325
300191.SZ,300191,潜能恒信,石油开采,20110316
300159.SZ,300159,*ST新研,农用机械,20110107
300165.SZ,300165,ST天瑞,电器仪表,20110125
300223.SZ,300223,北京君正,半导体,20110531
002535.SZ,002535,林州重机,工程机械,20110111
002609.SZ,002609,捷顺科技,软件服务,20110815
300164.SZ,300164,通源石油,石油开采,20110113
300163.SZ,300163,先锋新材,家居用品,20110113
300160.SZ,300160,秀强股份,家用电器,20110113
002536.SZ,002536,飞龙股份,汽车配件,20110111
002557.SZ,002557,洽洽食品,食品,20110302
002539.SZ,002539,云图控股,农药化肥,20110118
002533.SZ,002533,金杯电工,电气设备,20101231
300170.SZ,300170,汉得信息,软件服务,20110201
300174.SZ,300174,元力股份,化工原料,20110201
300166.SZ,300166,东方国信,软件服务,20110125
300167.SZ,300167,ST迪威迅,软件服务,20110125
002537.SZ,002537,海联金汇,汽车配件,20110110
300172.SZ,300172,中电环保,环境保护,20110201
300171.SZ,300171,东富龙,医疗保健,20110201
300194.SZ,300194,福安药业,化学制药,20110322
300175.SZ,300175,ST朗源,食品,20110215
300180.SZ,300180,华峰超纤,化纤,20110222
002545.SZ,002545,东方铁塔,农药化肥,20110211
002550.SZ,002550,千红制药,生物制药,20110218
002544.SZ,002544,普天科技,通信设备,20110128
002541.SZ,002541,鸿路钢构,钢加工,20110118
002570.SZ,002570,贝因美,乳制品,20110412
002551.SZ,002551,尚荣医疗,医疗保健,20110225
300177.SZ,300177,中海达,通信设备,20110215
300176.SZ,300176,鸿特科技,汽车配件,20110215
002542.SZ,002542,中化岩土,建筑工程,20110128
300181.SZ,300181,佐力药业,中成药,20110222
300193.SZ,300193,佳士科技,专用机械,20110322
300183.SZ,300183,东软载波,通信设备,20110222
300197.SZ,300197,节能铁汉,环境保护,20110329
002543.SZ,002543,万和电气,家用电器,20110128
002552.SZ,002552,宝鼎科技,元器件,20110225
002546.SZ,002546,新联电子,电气设备,20110211
300184.SZ,300184,力源信息,元器件,20110222
300182.SZ,300182,捷成股份,影视音像,20110222
002769.SZ,002769,普路通,仓储物流,20150629
300340.SZ,300340,科恒股份,电气设备,20120726
300203.SZ,300203,聚光科技,电器仪表,20110415
002558.SZ,002558,巨人网络,互联网,20110302
002555.SZ,002555,三七互娱,互联网,20110302
002548.SZ,002548,金新农,饲料,20110218
300229.SZ,300229,拓尔思,软件服务,20110615
002706.SZ,002706,良信股份,电气设备,20140121
002559.SZ,002559,亚威股份,机床制造,20110303
002553.SZ,002553,南方精工,汽车配件,20110225
300205.SZ,300205,*ST天喻,通信设备,20110421
300220.SZ,300220,金运激光,专用机械,20110525
300198.SZ,300198,ST纳川,塑料,20110407
300188.SZ,300188,国投智能,软件服务,20110316
300195.SZ,300195,长荣股份,轻工机械,20110329
300196.SZ,300196,长海股份,玻璃,20110329
300187.SZ,300187,永清环保,环境保护,20110308
300345.SZ,300345,华民股份,电气设备,20120801
300185.SZ,300185,通裕重工,工程机械,20110308
002556.SZ,002556,辉隆股份,农药化肥,20110302
300190.SZ,300190,维尔利,环境保护,20110316
002560.SZ,002560,通达股份,电气设备,20110303
002565.SZ,002565,顺灏股份,造纸,20110318
002577.SZ,002577,雷柏科技,IT设备,20110428
300375.SZ,300375,鹏翎股份,汽车配件,20140127
300211.SZ,300211,*ST亿通,通信设备,20110505
300192.SZ,300192,科德教育,文教休闲,20110322
300189.SZ,300189,神农种业,种植业,20110316
002563.SZ,002563,森马服饰,服饰,20110311
300204.SZ,300204,舒泰神,生物制药,20110415
300214.SZ,300214,日科化学,化工原料,20110511
300199.SZ,300199,翰宇药业,化学制药,20110407
300200.SZ,300200,高盟新材,化工原料,20110407
002562.SZ,002562,兄弟科技,化学制药,20110310
002564.SZ,002564,天沃科技,化工机械,20110310
002571.SZ,002571,德力股份,家居用品,20110412
002568.SZ,002568,百润股份,红黄酒,20110325
300201.SZ,300201,海伦哲,工程机械,20110407
300366.SZ,300366,ST创意,软件服务,20140127
002579.SZ,002579,中京电子,元器件,20110506
002581.SZ,002581,ST未名,生物制药,20110520
002572.SZ,002572,索菲亚,家居用品,20110412
002573.SZ,002573,清新环境,环境保护,20110422
002574.SZ,002574,明牌珠宝,服饰,20110422
002576.SZ,002576,通达动力,电气设备,20110428
002575.SZ,002575,群兴玩具,文教休闲,20110422
300206.SZ,300206,理邦仪器,医疗保健,20110421
300210.SZ,300210,森远股份,专用机械,20110426
300209.SZ,300209,行云科技,互联网,20110426
002580.SZ,002580,圣阳股份,电气设备,20110506
002578.SZ,002578,闽发铝业,铝,20110428
300207.SZ,300207,欣旺达,电气设备,20110421
300212.SZ,300212,易华录,软件服务,20110505
300402.SZ,300402,宝色股份,专用机械,20141010
300218.SZ,300218,安利股份,塑料,20110518
002584.SZ,002584,西陇科学,化工原料,20110602
002582.SZ,002582,好想你,食品,20110520
300225.SZ,300225,*ST金泰,染料涂料,20110531
300215.SZ,300215,电科院,电气设备,20110511
300257.SZ,300257,开山股份,机械基件,20110819
300219.SZ,300219,鸿利智汇,元器件,20110518
300222.SZ,300222,科大智能,电气设备,20110525
300217.SZ,300217,东方电热,家用电器,20110518
300221.SZ,300221,银禧科技,塑料,20110525
002583.SZ,002583,海能达,通信设备,20110527
002590.SZ,002590,万安科技,汽车配件,20110610
300231.SZ,300231,银信科技,软件服务,20110615
002592.SZ,002592,ST八菱,汽车配件,20111111
300227.SZ,300227,光韵达,专用机械,20110608
300224.SZ,300224,正海磁材,矿物制品,20110531
300228.SZ,300228,富瑞特装,化工机械,20110608
300249.SZ,300249,依米康,IT设备,20110803
300226.SZ,300226,上海钢联,互联网,20110608
300240.SZ,300240,飞力达,仓储物流,20110706
300381.SZ,300381,溢多利,化学制药,20140128
002585.SZ,002585,双星新材,塑料,20110602
002586.SZ,002586,ST围海,建筑工程,20110602
300230.SZ,300230,永利股份,塑料,20110615
300232.SZ,300232,洲明科技,元器件,20110622
300234.SZ,300234,开尔新材,陶瓷,20110622
002589.SZ,002589,瑞康医药,医药商业,20110610
002587.SZ,002587,奥拓电子,元器件,20110610
300233.SZ,300233,金城医药,化学制药,20110622
300236.SZ,300236,上海新阳,半导体,20110629
300237.SZ,300237,ST美晨,汽车配件,20110629
002778.SZ,002778,中晟高科,环境保护,20160106
002588.SZ,002588,史丹利,农药化肥,20110610
002783.SZ,002783,凯龙股份,化工原料,20151209
002605.SZ,002605,姚记科技,互联网,20110805
002594.SZ,002594,比亚迪,汽车整车,20110630
300239.SZ,300239,东宝生物,生物制药,20110706
002593.SZ,002593,日上集团,钢加工,20110628
002596.SZ,002596,海南瑞泽,水泥,20110707
002734.SZ,002734,利民股份,农药化肥,20150127
002626.SZ,002626,金达威,医疗保健,20111028
002600.SZ,002600,领益智造,元器件,20110715
002601.SZ,002601,龙佰集团,化工原料,20110715
002597.SZ,002597,金禾实业,食品,20110707
002598.SZ,002598,山东章鼓,机械基件,20110707
300242.SZ,300242,佳云科技,互联网,20110712
300258.SZ,300258,精锻科技,汽车配件,20110826
300241.SZ,300241,瑞丰光电,半导体,20110712
002607.SZ,002607,中公教育,文教休闲,20110810
002602.SZ,002602,世纪华通,互联网,20110728
300243.SZ,300243,瑞丰高材,化工原料,20110712
300244.SZ,300244,迪安诊断,医疗保健,20110719
002603.SZ,002603,以岭药业,中成药,20110728
300248.SZ,300248,新开普,软件服务,20110729
300250.SZ,300250,初灵信息,软件服务,20110803
300246.SZ,300246,宝莱特,医疗保健,20110719
002620.SZ,002620,ST瑞和,装修装饰,20110929
300251.SZ,300251,光线传媒,影视音像,20110803
002627.SZ,002627,三峡旅游,旅游景点,20111103
002911.SZ,002911,佛燃能源,供气供热,20171122
002608.SZ,002608,江苏国信,火力发电,20110810
300254.SZ,300254,仟源医药,化学制药,20110819
300256.SZ,300256,星星科技,元器件,20110819
300255.SZ,300255,常山药业,生物制药,20110819
300260.SZ,300260,新莱应材,机械基件,20110906
300252.SZ,300252,金信诺,通信设备,20110818
002830.SZ,002830,名雕股份,装修装饰,20161213
002717.SZ,002717,ST岭南,环境保护,20140219
300265.SZ,300265,通光线缆,电气设备,20110916
300267.SZ,300267,尔康制药,化学制药,20110927
300259.SZ,300259,新天科技,电器仪表,20110831
300303.SZ,300303,聚飞光电,半导体,20120319
002629.SZ,002629,仁智股份,石油开采,20111103
300284.SZ,300284,苏交科,建筑工程,20120110
300269.SZ,300269,联建光电,元器件,20111012
300261.SZ,300261,雅本化学,农药化肥,20110906
002611.SZ,002611,东方精工,轻工机械,20110830
300268.SZ,300268,*ST佳沃,农业综合,20110927
300263.SZ,300263,隆华科技,专用机械,20110916
300294.SZ,300294,博雅生物,生物制药,20120308
002616.SZ,002616,长青集团,环境保护,20110920
300270.SZ,300270,中威电子,IT设备,20111012
002612.SZ,002612,朗姿股份,服饰,20110830
002624.SZ,002624,完美世界,互联网,20111028
002745.SZ,002745,木林森,元器件,20150217
002641.SZ,002641,公元股份,塑料,20111208
002617.SZ,002617,露笑科技,电气设备,20110920
300266.SZ,300266,兴源环境,环境保护,20110927
300274.SZ,300274,阳光电源,电气设备,20111102
300729.SZ,300729,乐歌股份,家居用品,20171201
300283.SZ,300283,温州宏丰,电气设备,20120110
300275.SZ,300275,梅安森,工程机械,20111102
002628.SZ,002628,成都路桥,建筑工程,20111103
002625.SZ,002625,光启技术,航空,20111103
002623.SZ,002623,亚玛顿,玻璃,20111013
002637.SZ,002637,赞宇科技,日用化工,20111125
002636.SZ,002636,金安国纪,元器件,20111125
300278.SZ,300278,华昌达,专用机械,20111216
002634.SZ,002634,棒杰股份,服饰,20111205
002640.SZ,002640,跨境通,互联网,20111208
002631.SZ,002631,德尔未来,家居用品,20111111
002633.SZ,002633,申科股份,机械基件,20111122
300276.SZ,300276,三丰智能,专用机械,20111115
002635.SZ,002635,安洁科技,元器件,20111125
300293.SZ,300293,蓝英装备,专用机械,20120308
002632.SZ,002632,道明光学,塑料,20111122
002648.SZ,002648,卫星化学,化工原料,20111228
300279.SZ,300279,和晶科技,元器件,20111229
002646.SZ,002646,天佑德酒,白酒,20111222
002639.SZ,002639,雪人集团,专用机械,20111205
002645.SZ,002645,华宏科技,专用机械,20111220
300285.SZ,300285,国瓷材料,陶瓷,20120113
300281.SZ,300281,金明精机,专用机械,20111229
002673.SZ,002673,西部证券,证券,20120503
002638.SZ,002638,勤上股份,家用电器,20111125
002647.SZ,002647,*ST仁东,多元金融,20111228
300286.SZ,300286,安科瑞,电器仪表,20120113
300295.SZ,300295,三六五网,互联网,20120315
300288.SZ,300288,朗玛信息,软件服务,20120216
002668.SZ,002668,TCL智家,家用电器,20120416
002642.SZ,002642,荣联科技,软件服务,20111220
002651.SZ,002651,利君股份,航空,20120106
300324.SZ,300324,旋极信息,软件服务,20120608
300350.SZ,300350,华鹏飞,仓储物流,20120821
300287.SZ,300287,飞利信,软件服务,20120201
300290.SZ,300290,荣科科技,软件服务,20120216
002649.SZ,002649,博彦科技,软件服务,20120106
002664.SZ,002664,信质集团,汽车配件,20120316
300298.SZ,300298,三诺生物,医疗保健,20120319
002655.SZ,002655,共达电声,元器件,20120217
002656.SZ,002656,*ST摩登,服饰,20120228
002667.SZ,002667,威领股份,小金属,20120329
300289.SZ,300289,利德曼,医疗保健,20120216
300532.SZ,300532,今天国际,软件服务,20160818
300483.SZ,300483,首华燃气,石油开采,20150630
002662.SZ,002662,峰璟股份,汽车配件,20120309
002688.SZ,002688,金河生物,农业综合,20120713
300291.SZ,300291,百纳千成,影视音像,20120209
002652.SZ,002652,扬子新材,其他建材,20120119
002650.SZ,002650,ST加加,食品,20120106
300292.SZ,300292,吴通控股,互联网,20120229
002666.SZ,002666,德联集团,化工原料,20120327
300358.SZ,300358,楚天科技,医疗保健,20140121
300310.SZ,300310,宜通世纪,通信设备,20120425
300307.SZ,300307,慈星股份,纺织机械,20120329
002654.SZ,002654,万润科技,互联网,20120217
002653.SZ,002653,海思科,化学制药,20120117
300301.SZ,300301,ST长方,半导体,20120321
300296.SZ,300296,利亚德,元器件,20120315
300304.SZ,300304,云意电气,汽车配件,20120321
300306.SZ,300306,远方信息,电器仪表,20120329
002672.SZ,002672,东江环保,环境保护,20120426
002663.SZ,002663,普邦股份,建筑工程,20120316
300326.SZ,300326,ST凯利,医疗保健,20120613
002657.SZ,002657,中科金财,软件服务,20120228
300300.SZ,300300,海峡创新,软件服务,20120319
002660.SZ,002660,茂硕电源,电气设备,20120316
300755.SZ,300755,华致酒行,其他商业,20190129
002669.SZ,002669,康达新材,化工原料,20120416
002658.SZ,002658,雪迪龙,环境保护,20120309
002674.SZ,002674,兴业科技,纺织,20120507
002661.SZ,002661,克明食品,食品,20120316
002659.SZ,002659,凯文教育,文教休闲,20120309
300320.SZ,300320,海达股份,橡胶,20120601
300313.SZ,300313,*ST天山,农业综合,20120425
300314.SZ,300314,戴维医疗,医疗保健,20120508
002670.SZ,002670,国盛证券,证券,20120416
300327.SZ,300327,中颖电子,半导体,20120613
002675.SZ,002675,东诚药业,化学制药,20120525
300311.SZ,300311,ST任子行,软件服务,20120425
002799.SZ,002799,环球印务,广告包装,20160608
002677.SZ,002677,浙江美大,家用电器,20120525
002676.SZ,002676,顺威股份,家用电器,20120525
300302.SZ,300302,同有科技,IT设备,20120321
300308.SZ,300308,中际旭创,通信设备,20120410
300317.SZ,300317,珈伟新能,电气设备,20120511
300315.SZ,300315,掌趣科技,互联网,20120511
300299.SZ,300299,富春股份,互联网,20120319
002671.SZ,002671,龙泉股份,水泥,20120426
002696.SZ,002696,百洋股份,饲料,20120905
002685.SZ,002685,华东重机,机床制造,20120612
002682.SZ,002682,龙洲股份,仓储物流,20120612
002692.SZ,002692,远程股份,电气设备,20120808
300316.SZ,300316,晶盛机电,专用机械,20120511
300319.SZ,300319,麦捷科技,元器件,20120523
300746.SZ,300746,汉嘉数智,建筑工程,20180525
002690.SZ,002690,美亚光电,专用机械,20120731
002678.SZ,002678,珠江钢琴,文教休闲,20120530
002691.SZ,002691,冀凯股份,专用机械,20120731
002851.SZ,002851,麦格米特,电气设备,20170306
300342.SZ,300342,天银机电,家用电器,20120726
300322.SZ,300322,硕贝德,元器件,20120608
300339.SZ,300339,润和软件,软件服务,20120718
300400.SZ,300400,劲拓股份,专用机械,20141010
300333.SZ,300333,兆日科技,IT设备,20120628
002679.SZ,002679,福建金森,林业,20120605
002689.SZ,002689,ST远智,运输设备,20120717
300334.SZ,300334,津膜科技,专用机械,20120705
300397.SZ,300397,天和防务,通信设备,20140910
300348.SZ,300348,长亮科技,软件服务,20120817
300887.SZ,300887,谱尼测试,电器仪表,20200916
300338.SZ,300338,ST开元,文教休闲,20120726
002701.SZ,002701,奥瑞金,广告包装,20121011
300337.SZ,300337,银邦股份,铝,20120718
002687.SZ,002687,乔治白,服饰,20120713
002694.SZ,002694,顾地科技,塑料,20120816
300332.SZ,300332,天壕能源,供气供热,20120628
300328.SZ,300328,宜安科技,小金属,20120619
300349.SZ,300349,金卡智能,电器仪表,20120817
300344.SZ,300344,*ST立方,软件服务,20120801
002698.SZ,002698,博实股份,化工机械,20120911
300323.SZ,300323,华灿光电,半导体,20120601
